"","algorithm","iterations","swarm_size","design_pts","problem","obj_value","time"
"3006","HS",50,50,5,"6",-39.8107526123752,0.476564407348633
"3007","HS",50,100,3,"1",-1.13230388359807,0.493229866027832
"3008","HS",50,100,3,"2",-7.67307365195936,0.499925374984741
"3009","HS",50,100,3,"3",5.93522048073721,0.646311521530151
"3010","HS",50,100,3,"4",-4.29722511861105,0.49858570098877
"3011","HS",50,100,3,"5",-3.84860271589459,0.594210386276245
"3012","HS",50,100,3,"6",-69.8882388600967,0.690870046615601
"3013","HS",50,100,4,"1",-1.4031172269397,0.573369979858398
"3014","HS",50,100,4,"2",-7.62452809030043,0.570772409439087
"3015","HS",50,100,4,"3",33.8712540657477,0.615041732788086
"3016","HS",50,100,4,"4",-3.05650683714541,0.565053462982178
"3017","HS",50,100,4,"5",-3.61280176797343,0.582840919494629
"3018","HS",50,100,4,"6",-39.7439237651664,0.65612006187439
"3019","HS",50,100,5,"1",-1.34145498820568,0.630054235458374
"3020","HS",50,100,5,"2",-7.7424443718525,0.611594915390015
"3021","HS",50,100,5,"3",33.6350221428225,0.662266492843628
"3022","HS",50,100,5,"4",-2.34539904092631,0.622304677963257
"3023","HS",50,100,5,"5",-7.45088540902635,0.637287139892578
"3024","HS",50,100,5,"6",-39.9771576276398,0.703924179077148
"3025","HS",100,20,3,"1",-1.21802027509059,0.308809757232666
"3026","HS",100,20,3,"2",-7.6649417261935,0.3004310131073
"3027","HS",100,20,3,"3",6.52637752724021,0.418882131576538
"3028","HS",100,20,3,"4",-7.34973355220905,0.362948179244995
"3029","HS",100,20,3,"5",-7.78602330628765,0.320229053497314
"3030","HS",100,20,3,"6",-63.2371689276502,0.524943113327026
"3031","HS",100,20,4,"1",-1.1711396242789,0.33307957649231
"3032","HS",100,20,4,"2",-7.63839016409156,0.339776515960693
"3033","HS",100,20,4,"3",33.800645632141,0.354398727416992
"3034","HS",100,20,4,"4",-5.00874075055741,0.338223934173584
"3035","HS",100,20,4,"5",-7.27244853738272,0.358421087265015
"3036","HS",100,20,4,"6",-39.7197584471291,0.404600620269775
"3037","HS",100,20,5,"1",-1.33479486980918,0.366996049880981
"3038","HS",100,20,5,"2",-7.66619966780706,0.361911296844482
"3039","HS",100,20,5,"3",33.8200488454833,0.395870447158813
"3040","HS",100,20,5,"4",-2.60248439292037,0.371829748153687
"3041","HS",100,20,5,"5",-5.92502327723501,0.379466772079468
"3042","HS",100,20,5,"6",-52.3575227014771,0.404412508010864
"3043","HS",100,50,3,"1",-1.1435653304427,0.525928258895874
"3044","HS",100,50,3,"2",-7.58540690637545,0.492875337600708
"3045","HS",100,50,3,"3",7.07491600971937,0.648722171783447
"3046","HS",100,50,3,"4",-5.8422126006682,0.553314208984375
"3047","HS",100,50,3,"5",-7.81916255929698,0.497764825820923
"3048","HS",100,50,3,"6",-74.4320845898792,0.678776502609253
"3049","HS",100,50,4,"1",-1.262652316644,0.569509029388428
"3050","HS",100,50,4,"2",-7.58493438423733,0.561140775680542
"3051","HS",100,50,4,"3",33.9441980521031,0.612511396408081
"3052","HS",100,50,4,"4",-5.56012203436253,0.646528244018555
"3053","HS",100,50,4,"5",-5.38736696163212,0.582895517349243
"3054","HS",100,50,4,"6",-39.5291622241512,0.645360708236694
"3055","HS",100,50,5,"1",-1.20469721889297,0.644728422164917
"3056","HS",100,50,5,"2",-7.61159847381492,0.640907287597656
"3057","HS",100,50,5,"3",33.9339535940214,0.679888486862183
"3058","HS",100,50,5,"4",-2.22749974685392,0.650934219360352
"3059","HS",100,50,5,"5",-5.02202012690335,0.641779184341431
"3060","HS",100,50,5,"6",-41.1736842574739,0.693460702896118
"3061","HS",100,100,3,"1",-1.14454149151038,0.806083917617798
"3062","HS",100,100,3,"2",-7.58334261102944,0.796695709228516
"3063","HS",100,100,3,"3",6.88798814559794,1.00518703460693
"3064","HS",100,100,3,"4",-1.81220003363555,0.787931442260742
"3065","HS",100,100,3,"5",-3.54084103898277,0.920832633972168
"3066","HS",100,100,3,"6",-73.0133417729417,1.05815005302429
"3067","HS",100,100,4,"1",-1.14153390176142,0.937510251998901
"3068","HS",100,100,4,"2",-7.59136857991447,0.933275699615479
"3069","HS",100,100,4,"3",33.9944851136571,0.989117622375488
"3070","HS",100,100,4,"4",-5.15438635178696,0.955328464508057
"3071","HS",100,100,4,"5",-6.7625849177535,0.974679708480835
"3072","HS",100,100,4,"6",-39.55070776311,1.08573627471924
"3073","HS",100,100,5,"1",-1.24783723208134,1.04967451095581
"3074","HS",100,100,5,"2",-7.5588981931878,1.13751435279846
"3075","HS",100,100,5,"3",33.9874161947838,1.14105343818665
"3076","HS",100,100,5,"4",-2.80425802842734,1.08861899375916
"3077","HS",100,100,5,"5",-5.04078336313072,1.08994245529175
"3078","HS",100,100,5,"6",-39.5302100805896,1.19341373443604
"3079","HS",200,20,3,"1",-1.17003706323234,0.44639778137207
"3080","HS",200,20,3,"2",-7.71375760373939,0.441197395324707
"3081","HS",200,20,3,"3",6.58070099075384,0.553936004638672
"3082","HS",200,20,3,"4",-3.49648799645933,0.448058128356934
"3083","HS",200,20,3,"5",-6.29605630271367,0.449964046478271
"3084","HS",200,20,3,"6",-72.6067725749723,0.608511924743652
"3085","HS",200,20,4,"1",-1.17422497390986,0.495232105255127
"3086","HS",200,20,4,"2",-7.52633544981631,0.49176287651062
"3087","HS",200,20,4,"3",33.9894882702441,0.619009733200073
"3088","HS",200,20,4,"4",-6.71011563514894,0.561774015426636
"3089","HS",200,20,4,"5",-6.16420780756246,0.518309831619263
"3090","HS",200,20,4,"6",-39.6276019139605,0.564042329788208
"3091","HS",200,20,5,"1",-1.28173240497458,0.571557998657227
"3092","HS",200,20,5,"2",-7.56009731283264,0.553555727005005
"3093","HS",200,20,5,"3",33.9903761693211,0.586693286895752
"3094","HS",200,20,5,"4",-1.63526370230436,0.558995246887207
"3095","HS",200,20,5,"5",-6.54365294487228,0.576795101165771
"3096","HS",200,20,5,"6",-39.5104657816639,0.635062456130981
"3097","HS",200,50,3,"1",-1.13941355480791,0.821937084197998
"3098","HS",200,50,3,"2",-7.57979038673727,0.798612594604492
"3099","HS",200,50,3,"3",7.10002492560245,1.01947402954102
"3100","HS",200,50,3,"4",-6.05198125231432,0.875706195831299
"3101","HS",200,50,3,"5",-7.47120269101548,0.833968877792358
"3102","HS",200,50,3,"6",-61.1588175746627,1.12947654724121
"3103","HS",200,50,4,"1",-1.14554353481689,0.944220542907715
"3104","HS",200,50,4,"2",-7.52826246830052,0.946368932723999
"3105","HS",200,50,4,"3",34.0163235904756,0.986656665802002
"3106","HS",200,50,4,"4",-2.15099889629236,0.945113897323608
"3107","HS",200,50,4,"5",-3.53805975549988,0.962133169174194
"3108","HS",200,50,4,"6",-39.720394551122,1.03389739990234
"3109","HS",200,50,5,"1",-1.20264165278567,1.07327389717102
"3110","HS",200,50,5,"2",-7.59200897112055,1.08461546897888
"3111","HS",200,50,5,"3",33.974351985663,1.21874260902405
"3112","HS",200,50,5,"4",-4.22373995980838,1.08318543434143
"3113","HS",200,50,5,"5",-3.57708043041875,1.11100125312805
"3114","HS",200,50,5,"6",-39.6693945867571,1.1732234954834
"3115","HS",200,100,3,"1",-1.12891679176374,1.41436219215393
"3116","HS",200,100,3,"2",-7.63070366670091,1.41005730628967
"3117","HS",200,100,3,"3",7.19076449230514,1.85805368423462
"3118","HS",200,100,3,"4",-3.33542845813346,1.43372511863708
"3119","HS",200,100,3,"5",-5.33180543389493,1.48195457458496
"3120","HS",200,100,3,"6",-61.3392645409648,1.81328654289246
"3121","HS",200,100,4,"1",-1.13646322516772,1.68675780296326
"3122","HS",200,100,4,"2",-7.56923410305349,1.70841002464294
"3123","HS",200,100,4,"3",34.009860145517,1.84718632698059
"3124","HS",200,100,4,"4",-2.06008415100725,1.66512584686279
"3125","HS",200,100,4,"5",-3.54191348720245,1.73724627494812
"3126","HS",200,100,4,"6",-39.5378128313491,1.84364938735962
"3127","HS",200,100,5,"1",-1.14050848964238,2.04321765899658
"3128","HS",200,100,5,"2",-7.52300837400244,1.96606612205505
"3129","HS",200,100,5,"3",34.0184837471406,2.02978944778442
"3130","HS",200,100,5,"4",-3.43627753039966,1.97546362876892
"3131","HS",200,100,5,"5",-3.55202882911571,2.07532048225403
"3132","HS",200,100,5,"6",-39.4767676593896,2.08287048339844
"3133","HS",500,20,3,"1",-1.13210577319326,0.852010488510132
"3134","HS",500,20,3,"2",-7.5896431147183,0.832847595214844
"3135","HS",500,20,3,"3",6.62840447914837,1.06009840965271
"3136","HS",500,20,3,"4",-4.64820295981592,0.846125841140747
"3137","HS",500,20,3,"5",-3.53587465146395,0.871007442474365
"3138","HS",500,20,3,"6",-74.1480734487772,1.05080771446228
"3139","HS",500,20,4,"1",-1.1289187432052,1.05180168151855
"3140","HS",500,20,4,"2",-7.51910214787324,0.972155332565308
"3141","HS",500,20,4,"3",34.0067162044435,1.01927614212036
"3142","HS",500,20,4,"4",-1.21583399415059,0.974532127380371
"3143","HS",500,20,4,"5",-4.27914683137629,1.00421476364136
"3144","HS",500,20,4,"6",-39.5329363200567,1.05292773246765
"3145","HS",500,20,5,"1",-1.1364922349445,1.1071765422821
"3146","HS",500,20,5,"2",-7.58060312791677,1.09258270263672
"3147","HS",500,20,5,"3",33.9517979196039,1.2143337726593
"3148","HS",500,20,5,"4",-1.39656321831863,1.10331392288208
"3149","HS",500,20,5,"5",-5.40132660385166,1.14910960197449
"3150","HS",500,20,5,"6",-39.5556897013736,1.18935418128967
"3151","HS",500,50,3,"1",-1.13013148203662,1.78593611717224
"3152","HS",500,50,3,"2",-7.58074697103458,1.78924584388733
"3153","HS",500,50,3,"3",7.04220466659628,2.14064192771912
"3154","HS",500,50,3,"4",-1.62232487358419,1.77204442024231
"3155","HS",500,50,3,"5",-3.52974463802903,1.83723878860474
"3156","HS",500,50,3,"6",-60.9213593493728,2.17048168182373
"3157","HS",500,50,4,"1",-1.1299738333071,2.04757618904114
"3158","HS",500,50,4,"2",-7.51666943894424,2.11788272857666
"3159","HS",500,50,4,"3",34.0235016472815,2.18464803695679
"3160","HS",500,50,4,"4",-2.45141906868527,2.05835008621216
"3161","HS",500,50,4,"5",-3.54970475266758,2.20231890678406
"3162","HS",500,50,4,"6",-39.541967773437,2.21092844009399
"3163","HS",500,50,5,"1",-1.14509530347213,2.40346503257751
"3164","HS",500,50,5,"2",-7.54388636031137,2.49747490882874
"3165","HS",500,50,5,"3",34.0022527125355,2.50183796882629
"3166","HS",500,50,5,"4",-1.35915302592254,2.4237904548645
"3167","HS",500,50,5,"5",-3.53892056354837,2.52792692184448
"3168","HS",500,50,5,"6",-39.5272445481166,2.54616641998291
"3169","HS",500,100,3,"1",-1.12662061124187,3.3736355304718
"3170","HS",500,100,3,"2",-7.57870795815748,3.32254648208618
"3171","HS",500,100,3,"3",6.97711595958958,3.89763689041138
"3172","HS",500,100,3,"4",-3.14802009721075,3.290691614151
"3173","HS",500,100,3,"5",-3.530499140694,3.35142374038696
"3174","HS",500,100,3,"6",-61.3577622504386,4.04883670806885
"3175","HS",500,100,4,"1",-1.13026207162444,3.87176489830017
"3176","HS",500,100,4,"2",-7.51925253940173,3.91514658927917
"3177","HS",500,100,4,"3",34.0224403145958,4.10792779922485
"3178","HS",500,100,4,"4",-1.0083791148391,3.93816733360291
"3179","HS",500,100,4,"5",-3.53217197647154,3.94379186630249
"3180","HS",500,100,4,"6",-39.5123646360189,4.25231885910034
"3181","HS",500,100,5,"1",-1.12903933555075,4.63227272033691
"3182","HS",500,100,5,"2",-7.52165503504342,4.60072660446167
"3183","HS",500,100,5,"3",34.0178129166338,4.75629687309265
"3184","HS",500,100,5,"4",-4.42125303705968,4.65850210189819
"3185","HS",500,100,5,"5",-3.53784508297781,4.72140264511108
"3186","HS",500,100,5,"6",-39.4411858219719,4.88822484016418
"3187","HS",1000,20,3,"1",-1.13036132282736,1.49371480941772
"3188","HS",1000,20,3,"2",-7.58203512071718,1.50764632225037
"3189","HS",1000,20,3,"3",6.88618583498854,1.70542645454407
"3190","HS",1000,20,3,"4",-3.22377373605251,1.57366538047791
"3191","HS",1000,20,3,"5",-3.53356363976498,1.54454517364502
"3192","HS",1000,20,3,"6",-61.5849554864526,1.82409310340881
"3193","HS",1000,20,4,"1",-1.128459168151,1.76113057136536
"3194","HS",1000,20,4,"2",-7.5702789542431,1.75576496124268
"3195","HS",1000,20,4,"3",34.0199892029735,1.90032148361206
"3196","HS",1000,20,4,"4",-2.59550047815552,1.75849437713623
"3197","HS",1000,20,4,"5",-3.99885799540337,1.80853772163391
"3198","HS",1000,20,4,"6",-39.5105572774563,1.91113257408142
"3199","HS",1000,20,5,"1",-1.12882280663329,2.00970649719238
"3200","HS",1000,20,5,"2",-7.58055596416144,2.07978916168213
"3201","HS",1000,20,5,"3",33.9964291144625,2.09403324127197
"3202","HS",1000,20,5,"4",-3.88404906832245,2.03466606140137
"3203","HS",1000,20,5,"5",-3.54808872563988,2.13256764411926
"3204","HS",1000,20,5,"6",-39.4778237755281,2.16124105453491
"3205","HS",1000,50,3,"1",-1.1262167857924,3.37225914001465
"3206","HS",1000,50,3,"2",-7.63346337781687,3.45217895507812
"3207","HS",1000,50,3,"3",7.11199770457863,3.83022332191467
"3208","HS",1000,50,3,"4",-1.48319752720301,3.36392188072205
"3209","HS",1000,50,3,"5",-3.52775279202226,3.55144643783569
"3210","HS",1000,50,3,"6",-62.0827290382552,4.00609135627747
"3211","HS",1000,50,4,"1",-1.12675611319752,3.97888588905334
"3212","HS",1000,50,4,"2",-7.51203670745613,3.93008899688721
"3213","HS",1000,50,4,"3",34.0246611124019,4.1913697719574
"3214","HS",1000,50,4,"4",-0.644724011309178,3.97704243659973
"3215","HS",1000,50,4,"5",-3.53131248098853,4.03043007850647
"3216","HS",1000,50,4,"6",-39.5073392101016,4.30059337615967
"3217","HS",1000,50,5,"1",-1.1320315374174,4.65441346168518
"3218","HS",1000,50,5,"2",-7.51375673434494,4.67838001251221
"3219","HS",1000,50,5,"3",34.021534630368,4.72224903106689
"3220","HS",1000,50,5,"4",-3.81435089370828,4.66290044784546
"3221","HS",1000,50,5,"5",-3.53258629944475,4.78428936004639
"3222","HS",1000,50,5,"6",-39.4370501678552,4.89712858200073
"3223","HS",1000,100,3,"1",-1.12623143611265,6.54598999023438
"3224","HS",1000,100,3,"2",-7.58048466158912,6.49201655387878
"3225","HS",1000,100,3,"3",7.23801420160129,7.41673421859741
"3226","HS",1000,100,3,"4",-0.848612285215426,6.53032374382019
"3227","HS",1000,100,3,"5",-3.52710210924051,6.75153636932373
"3228","HS",1000,100,3,"6",-61.0182717170403,7.76600050926208
"3229","HS",1000,100,4,"1",-1.12626053069292,7.58561372756958
"3230","HS",1000,100,4,"2",-7.51235503929164,7.52557420730591
"3231","HS",1000,100,4,"3",34.0227867067012,7.96731615066528
"3232","HS",1000,100,4,"4",-0.357988344189431,7.5977201461792
"3233","HS",1000,100,4,"5",-3.52922310231701,7.71326303482056
"3234","HS",1000,100,4,"6",-39.5063824587009,8.19951820373535
"3235","HS",1000,100,5,"1",-1.12887405588264,8.90754961967468
"3236","HS",1000,100,5,"2",-7.51189654207039,9.01476716995239
"3237","HS",1000,100,5,"3",34.0221672069695,9.1567165851593
"3238","HS",1000,100,5,"4",-1.2639440630082,8.97990274429321
"3239","HS",1000,100,5,"5",-3.5362541467605,9.18350601196289
"3240","HS",1000,100,5,"6",-39.4493207492385,9.34276103973389
"3241","DE",50,20,3,"1",-1.24761717675285,0.260452508926392
"3242","DE",50,20,3,"2",-7.98907841532871,0.256896257400513
"3243","DE",50,20,3,"3",4.17412010280712,0.360352993011475
"3244","DE",50,20,3,"4",-5.14596656357975,0.275325536727905
"3245","DE",50,20,3,"5",-8.23285530992933,0.25658917427063
"3246","DE",50,20,3,"6",-76.8731168859309,0.37821364402771
"3247","DE",50,20,4,"1",-1.61161107306612,0.248462915420532
"3248","DE",50,20,4,"2",-7.91934353765904,0.272456884384155
"3249","DE",50,20,4,"3",33.7889971455203,0.312676191329956
"3250","DE",50,20,4,"4",-8.7018397629338,0.325121164321899
"3251","DE",50,20,4,"5",-8.24684607121984,0.271299362182617
"3252","DE",50,20,4,"6",-56.5664929494021,0.32216215133667
"3253","DE",50,20,5,"1",-1.29799015872769,0.258274555206299
"3254","DE",50,20,5,"2",-8.3110599000602,0.25018835067749
"3255","DE",50,20,5,"3",33.2422118318473,0.248153924942017
"3256","DE",50,20,5,"4",-7.32628856546313,0.269097566604614
"3257","DE",50,20,5,"5",-9.54221422923601,0.261703014373779
"3258","DE",50,20,5,"6",-58.7285894073821,0.308279514312744
"3259","DE",50,50,3,"1",-1.20107046204664,0.390813827514648
"3260","DE",50,50,3,"2",-7.85768285496852,0.393327951431274
"3261","DE",50,50,3,"3",6.03221245099161,0.601536989212036
"3262","DE",50,50,3,"4",-4.11552951916478,0.37726902961731
"3263","DE",50,50,3,"5",-6.9489600058976,0.414408206939697
"3264","DE",50,50,3,"6",-72.5751305824532,0.566212892532349
"3265","DE",50,50,4,"1",-1.28232285989677,0.364242792129517
"3266","DE",50,50,4,"2",-7.8466071861868,0.394327402114868
"3267","DE",50,50,4,"3",33.457347626494,0.461106061935425
"3268","DE",50,50,4,"4",-5.13263811682218,0.356454133987427
"3269","DE",50,50,4,"5",-7.55144294449178,0.392154455184937
"3270","DE",50,50,4,"6",-47.3031355279955,0.495698928833008
"3271","DE",50,50,5,"1",-1.29442397705904,0.354783773422241
"3272","DE",50,50,5,"2",-8.49308935896016,0.355690479278564
"3273","DE",50,50,5,"3",33.7243056339426,0.441152811050415
"3274","DE",50,50,5,"4",-17.5091883113744,0.283187627792358
"3275","DE",50,50,5,"5",-7.3855061531735,0.347716569900513
"3276","DE",50,50,5,"6",-53.6629167437589,0.364559650421143
"3277","DE",50,100,3,"1",-1.30937381922658,0.583856344223022
"3278","DE",50,100,3,"2",-7.95926079441959,0.571130037307739
"3279","DE",50,100,3,"3",6.0075444924978,0.800636768341064
"3280","DE",50,100,3,"4",-2.81081222546436,0.589847326278687
"3281","DE",50,100,3,"5",-6.59820290058428,0.649102210998535
"3282","DE",50,100,3,"6",-76.4224799310178,0.826287269592285
"3283","DE",50,100,4,"1",-1.40395110262439,0.603612184524536
"3284","DE",50,100,4,"2",-8.04070959601614,0.584155797958374
"3285","DE",50,100,4,"3",33.7490971897808,0.693480968475342
"3286","DE",50,100,4,"4",-6.52644403350324,0.669563055038452
"3287","DE",50,100,4,"5",-7.58919676015054,0.563710451126099
"3288","DE",50,100,4,"6",-47.4126590814384,0.766755819320679
"3289","DE",50,100,5,"1",-1.54304928555342,0.568385124206543
"3290","DE",50,100,5,"2",-8.03718177198418,0.553910255432129
"3291","DE",50,100,5,"3",33.5014162022507,0.687427759170532
"3292","DE",50,100,5,"4",-2.36631168831153,0.454301118850708
"3293","DE",50,100,5,"5",-8.19440571781502,0.552516460418701
"3294","DE",50,100,5,"6",-49.7269603807793,0.7132568359375
"3295","DE",100,20,3,"1",-1.1342319482013,0.346908092498779
"3296","DE",100,20,3,"2",-7.65738307585307,0.354800224304199
"3297","DE",100,20,3,"3",6.40454176043797,0.490813970565796
"3298","DE",100,20,3,"4",-2.03609470358279,0.352184534072876
"3299","DE",100,20,3,"5",-4.5048465480402,0.398025512695312
"3300","DE",100,20,3,"6",-63.4678793400729,0.539678573608398
"3301","DE",100,20,4,"1",-1.26855672828171,0.366931915283203
"3302","DE",100,20,4,"2",-7.84291931317458,0.368702411651611
"3303","DE",100,20,4,"3",33.9235814656448,0.424114942550659
"3304","DE",100,20,4,"4",-4.97932452378882,0.350991725921631
"3305","DE",100,20,4,"5",-7.37693453805534,0.404577255249023
"3306","DE",100,20,4,"6",-41.407522418655,0.465302705764771
"3307","DE",100,20,5,"1",-1.3437811465932,0.373006105422974
"3308","DE",100,20,5,"2",-7.84668921461929,0.317160129547119
"3309","DE",100,20,5,"3",33.9068931876314,0.444957733154297
"3310","DE",100,20,5,"4",-10.5952162142286,0.318658828735352
"3311","DE",100,20,5,"5",-8.56639197147718,0.301741600036621
"3312","DE",100,20,5,"6",-45.9787715698975,0.440369129180908
"3313","DE",100,50,3,"1",-1.13126602753918,0.706516027450562
"3314","DE",100,50,3,"2",-7.64378511714896,0.624895811080933
"3315","DE",100,50,3,"3",6.27446658421916,0.806709766387939
"3316","DE",100,50,3,"4",-0.656148852534711,0.606451272964478
"3317","DE",100,50,3,"5",-3.83731747156091,0.68661093711853
"3318","DE",100,50,3,"6",-66.258794848212,0.905202627182007
"3319","DE",100,50,4,"1",-1.20097117510492,0.618170022964478
"3320","DE",100,50,4,"2",-7.65493716258985,0.62592339515686
"3321","DE",100,50,4,"3",33.8764899869041,0.726635932922363
"3322","DE",100,50,4,"4",-3.86171473820078,0.565988540649414
"3323","DE",100,50,4,"5",-5.90770457331998,0.646565198898315
"3324","DE",100,50,4,"6",-44.9498695189022,0.812486171722412
"3325","DE",100,50,5,"1",-1.21295093289894,0.633185625076294
"3326","DE",100,50,5,"2",-7.91063235565956,0.59647536277771
"3327","DE",100,50,5,"3",33.7028788270282,0.694512367248535
"3328","DE",100,50,5,"4",-3.39073816384584,0.514546394348145
"3329","DE",100,50,5,"5",-6.511195590796,0.549588918685913
"3330","DE",100,50,5,"6",-53.9087083283899,0.541507720947266
"3331","DE",100,100,3,"1",-1.14300478562786,1.0152108669281
"3332","DE",100,100,3,"2",-7.64600217813959,1.05510759353638
"3333","DE",100,100,3,"3",5.90885367974124,1.37373042106628
"3334","DE",100,100,3,"4",-1.2133883985314,1.03578233718872
